Geneid	Length	SRR11206238	SRR11206239
387346	930	0	0
100502592	897	0	0
381833	1621	0	0
381832	1284	0	0
667929	916	0	0
381818	858	0	0
19131	870	2	0
83380	951	0	0
381819	484	0	0
387348	888	0	0
387349	918	0	0
630845	930	0	0
353325	933	0	0
387351	930	0	0
387339	1044	0	0
353165	984	0	0
353166	993	0	0
353167	1002	0	0
112408	918	0	2
387344	1002	0	0
387345	930	0	0
387352	936	0	0
387354	963	0	0
387356	933	0	0
387343	951	0	0
667992	939	0	0
387616	939	0	0
381820	2509	17273	13768
232426	647	0	0
545884	648	0	0
100502708	945	1	2
545886	641	0	6
16483	608	52	22
14011	5541	2675	2172
66813	2220	1932	1770
16974	9368	4550	3687
100861765	1373	0	0
67729	2376	837	623
67774	1937	1741	1303
70686	5107	1035	806
232430	2536	5217	4491
14760	2461	329	232
72813	2825	97	104
12576	2405	373	320
381822	607	63	40
381823	3284	360	323
67755	1764	3119	2524
232431	2072	417	360
93746	1385	7	0
15199	1061	2179	1708
100502888	2572	118	71
74525	4209	14084	10856
100861778	395	0	0
14840	1487	12	9
76400	1256	0	0
13730	2721	7748	5893
100861780	570	0	0
14812	7515	0	0
668137	1573	3	1
100502936	1815	0	0
54343	4527	2976	2574
66857	1974	2405	2427
14917	3936	4	0
320332	2879	46	32
232440	1827	4402	3339
60321	2722	2545	1914
320135	1138	2	10
654818	2052	21	24
109978	2384	2	0
17313	599	1477	1168
69187	953	9	0
11857	1100	1609	1118
78600	558	2	0
232441	2313	725	742
19277	6749	95	57
13860	4402	3388	3210
20901	2644	5395	4302
232449	1688	958	919
277898	2461	21	16
56615	943	15920	13481
109593	2101	86	37
50540	1356	0	0
70962	1149	0	0
632971	682	2	0
18705	6290	33	38
114875	2182	0	0
12344	1265	0	0
109135	5133	3494	3156
11569	6616	2461	2013
54611	4205	56	48
100093700	3835	0	0
58807	3178	848	776
28253	3296	16	0
435927	2013	4	6
28250	3823	7379	5928
28248	3967	0	0
625716	1953	2	2
28254	2804	10	0
108096	2539	11008	9067
15874	696	1	1
100862370	588	0	0
232491	2155	561	423
19691	4701	1836	1306
66964	2796	2507	2286
319552	351	31	41
232493	2657	0	0
16832	1290	38544	31560
100862384	367	0	0
16523	2188	1473	1004
20928	7538	1285	921
321015	1392	0	0
100862392	483	0	1
12764	1760	2123	1711
330440	1475	0	0
665037	2459	0	0
20449	8995	8	7
74741	4468	1642	1350
75320	6433	9265	7398
52285	2761	6	0
73425	645	0	0
20678	7334	1512	1115
66760	904	0	0
12035	8102	35	41
16970	2313	394	290
320662	2534	23	28
67636	1623	5301	4845
16653	4670	7997	6515
100039495	886	168	117
381827	4600	4	6
74071	1534	47	25
22147	1567	0	0
71323	1733	249	216
79362	1421	537	370
16651	4408	1379	1229
16439	8331	9120	7294
71177	3059	5500	4102
67529	2828	13732	11054
67623	3312	4914	3888
108098	780	1821	1867
626175	626	22	32
74925	740	2	1
232533	4617	3461	3081
272322	1740	90	88
69371	1268	0	0
67533	4875	10155	8626
73344	2034	1	0
66532	982	46	23
232536	1067	1662	1396
545893	1123	419	235
232539	6571	602	543
100039641	2361	0	0
19227	1512	226	172
67015	2459	4975	3927
100039727	921	0	0
330450	3397	75	58
67456	4127	4436	3513
320737	551	2	4
387314	8346	327	290
66184	941	666	565
622319	2562	1	0
320727	5359	3492	2773
232560	3566	356	328
56306	2640	179	150
109163	1757	34	14
320560	9833	306	189
320204	1691	784	611
232566	1027	939	853
100038707	2936	4	4
67246	6080	2626	1822
12121	5293	2299	1610
73949	775	2	2
245128	3449	18	8
100049710	83	0	0
100303645	2232	0	0
100049715	82	0	0
100049711	82	0	0
100124471	79	0	0
100049714	80	0	0
100049712	84	0	0
100049713	69	0	0
378425	4329	0	2
50918	3418	10968	8632
18752	2714	35	11
81904	828	0	0
81905	1380	0	0
54378	783	0	0
245126	957	0	0
232790	1823	0	0
66091	349	9158	7146
69714	1091	666	513
68988	3143	2917	2185
232791	2905	903	664
100628594	86	0	2
69757	2213	949	725
353499	2346	8589	6288
77582	2880	1588	1230
66078	1645	3251	2585
76846	703	1226	889
100861805	390	0	0
18733	2728	63	35
18722	3440	7	2
100041146	2049	1	0
18725	3464	4	0
675749	2166	0	0
100038909	2130	3	3
18726	2578	4	3
52855	3512	320	306
77323	2312	3	5
57776	3888	1143	811
100037396	2536	81	70
232798	5094	10256	9599
243813	1690	505	416
58804	867	421	363
232801	2109	43	35
18729	1949	0	1
17086	1463	1	0
243816	1152	0	0
108841	3044	871	690
67425	2522	534	298
320749	3640	57	29
232807	2982	4017	3087
21955	934	41	20
21954	824	24	15
436022	2189	54	46
53420	1750	16	25
545902	4020	0	2
68255	1222	112	101
243819	3793	11460	8418
66245	1488	2366	1882
381979	3184	28	33
330460	3418	0	2
232811	2235	1195	934
333182	604	329	206
243822	2687	0	0
16156	1944	14	10
100503176	733	0	0
78052	586	35	12
664968	1051	623	447
19943	496	42	22
77891	988	59	31
232813	6007	100	83
67441	1065	657	564
664994	1088	47	43
232816	3524	186	165
269854	1612	466	400
269855	4260	11	8
381836	1139	3	7
381835	3152	10	6
68490	2159	391	239
23877	2866	1386	995
66056	1105	470	351
319748	3958	160	143
654801	2146	728	512
68992	1102	167	145
232821	2005	29	33
22185	2202	1146	945
13854	2565	1905	1584
192658	1677	0	0
100503864	575	7	4
19428	1009	22	2
384522	933	0	0
81015	1832	0	0
665150	933	3	0
232827	3404	0	2
272350	10141	0	2
81014	2683	0	0
404284	933	0	0
665255	2744	0	0
636697	903	0	0
636731	903	0	0
81016	1996	0	0
81017	2172	0	0
404285	963	0	0
81013	2682	0	0
384525	447	0	0
83564	3614	0	0
67109	1899	1109	819
72667	4331	1308	1010
100503253	829	11	6
232836	650	0	0
170734	1969	0	0
627821	961	1	0
384763	3671	780	758
213011	2765	296	267
330463	4990	282	297
22690	4146	463	347
100042450	2190	0	0
257882	966	0	0
258917	945	0	0
258918	942	0	0
18349	1044	0	0
258383	960	0	0
258915	939	0	0
269862	954	0	0
258384	927	0	0
22776	3501	0	2
18616	6624	468	518
100169889	865	0	0
57775	7319	2	0
100499513	84	0	0
116811	3225	0	2
20871	1438	0	2
232853	2037	982	901
76373	3025	364	355
232854	2700	306	231
232855	2772	508	479
76229	3806	13	10
12727	4578	11894	9483
22306	2559	2	2
100042591	2586	0	0
22311	2559	0	0
624512	2586	0	0
100042636	2559	0	0
625353	2586	0	0
100042653	2559	0	0
72716	1644	0	0
100042848	2559	0	0
22310	3623	0	0
381838	2849	0	0
434113	2586	0	0
100042810	2559	0	0
100042781	2559	0	0
545909	2586	0	0
434110	2586	0	0
22305	3078	0	0
100042688	2559	0	0
100042894	2430	0	0
100042891	2559	0	0
100861759	1355	0	0
625580	2568	0	0
625605	2559	0	0
434117	2586	0	0
100042921	2559	2	0
384534	2559	0	2
171264	1524	0	0
384752	2964	0	0
171263	999	0	0
22775	4191	312	159
628580	960	0	0
252904	1732	0	0
171262	897	0	0
210045	3274	0	0
252910	2037	0	0
434555	2257	0	0
665780	1754	0	0
665798	1088	2	1
245109	2276	2	0
545913	1992	0	0
628737	971	2	0
665848	1745	0	0
665902	1829	0	0
675782	975	0	0
252905	921	0	0
171237	912	0	0
628898	537	138	129
171240	915	0	0
171241	918	0	0
171239	975	0	0
628946	921	0	0
171242	942	0	0
100042437	921	0	0
171238	927	0	0
100043092	1594	0	0
171244	921	0	0
171268	915	0	2
171243	921	0	0
171267	957	0	0
619331	2336	231	206
67370	6424	1664	1362
73090	853	0	1
637908	2421	0	0
666085	2421	0	0
100042499	2346	0	0
629079	2340	0	0
232875	3626	155	82
67230	7933	1230	1061
65020	3549	3317	2786
243833	3833	616	499
232878	2620	1232	895
20103	740	664	492
100502827	528	0	0
381845	3239	49	61
243834	4289	852	634
269870	4914	508	393
26459	2330	3	4
232879	2140	650	611
21849	3242	2833	2306
68953	927	7395	6289
22192	1567	5777	4517
109889	3497	58	10
252909	927	0	0
100312473	951	0	0
171261	888	0	0
100312474	951	0	0
171260	951	0	0
321008	3348	376	365
16881	3520	399	218
232889	3485	25	28
29865	1745	2	0
330470	822	0	0
77684	530	0	0
434264	1046	0	0
100043194	741	0	0
20859	1021	0	0
434121	964	0	0
629203	858	0	0
629219	969	0	0
100502975	1110	4	0
434123	659	2	0
76971	2243	0	2
638251	897	0	0
100417675	4528	0	2
627280	930	0	0
194588	1264	0	0
246792	1329	0	0
71468	1217	0	0
246791	1603	0	0
252829	1312	0	0
100862151	884	0	0
252830	1336	0	0
12951	3018	0	0
546024	2967	0	0
20364	705	9325	8009
68077	1558	2585	2160
100217441	99	1	0
259300	3058	1085	752
243842	5360	208	159
666528	4561	0	0
108124	2332	16448	12891
70394	1649	1080	916
110891	4235	0	4
17537	1781	864	671
71723	3801	786	621
319430	3561	7	8
12273	2570	94	82
66300	1680	1039	745
243846	2570	670	612
170770	1976	83	91
56459	1871	8794	7084
100503024	985	57	36
330474	6051	623	526
69094	815	4079	2996
18142	2091	27	7
232906	8393	3754	2825
100038912	715	0	0
101434	1391	0	0
26368	1374	0	0
232910	798	2720	1924
20514	2758	1247	954
100503076	390	0	1
243853	2806	1199	976
97387	3535	6868	4996
101540	3757	994	726
320950	2235	10	4
629378	2828	206	183
14709	920	0	0
19222	3334	67	52
12315	2208	6503	5272
434128	4147	3071	2259
71691	1687	2	2
434130	2058	289	156
19060	2070	3916	3019
100503373	467	0	0
53417	7019	35	28
26436	2283	33	35
384557	2121	20	14
114872	5441	20	18
671132	1501	0	0
232919	1922	0	2
73250	3248	0	0
67084	1024	2	0
381852	1839	0	0
66996	1011	0	0
69785	1085	0	0
67315	2624	0	0
232925	575	0	0
266815	2489	0	1
26438	2537	0	0
114871	1963	0	0
574429	2058	0	0
114868	3067	0	0
545925	1942	0	0
56868	2179	0	0
72242	2159	2	0
434540	1428	0	1
243862	1871	0	0
20958	3113	0	0
26439	2547	1	0
26437	2084	6	0
243864	1120	313	296
21946	681	170	129
232933	2010	587	413
384569	8372	97	73
378430	1439	0	0
232934	2175	315	238
272359	2699	2611	1955
15377	2039	24	7
68188	4121	1735	1495
83434	2357	0	0
13401	2520	1247	862
13400	2761	593	528
100526504	65	1	0
20475	2853	555	411
243867	2962	919	585
67369	2100	634	532
107686	488	860	710
381853	1792	0	0
72205	2312	1685	1303
724063	98	0	4
319197	2884	493	454
403187	2260	2356	1802
22323	2252	1492	1239
232941	1631	0	0
20167	2025	75	66
14282	3776	2	0
13870	1488	1164	860
70333	2248	577	403
333654	3130	299	226
13871	3547	312	273
100124438	75	0	0
232943	1784	1263	686
12715	1415	1	0
100503495	1208	5	2
232944	2259	233	171
74463	2861	68	49
232946	1834	761	570
67091	768	4441	3297
69547	2753	30	18
232947	2971	4924	3995
69731	763	4330	3311
63872	1530	8	15
53609	2154	1333	1013
19698	2204	837	594
56457	4131	16570	13208
11813	631	6	6
11425	464	23	14
11812	540	53	48
11816	1251	79218	56591
53333	1666	2479	2062
19294	3444	2265	1541
57278	2407	8713	5239
80794	1662	457	316
12051	1835	452	270
100502736	998	56	60
330483	1635	4445	2853
319930	3361	4	8
52118	2888	1064	804
70080	1895	44	32
71601	2897	0	0
243874	3346	0	0
667067	924	0	0
620401	924	0	0
404290	966	0	0
620537	918	0	0
100312475	924	0	0
620574	924	0	0
100043523	921	0	0
545926	921	0	0
100042964	924	0	0
100042966	2293	0	0
435949	918	0	0
100043536	924	0	0
100042968	924	0	0
100042971	966	0	0
667129	918	0	0
667135	924	0	0
435946	924	0	0
100042976	921	0	0
100043550	1517	0	0
673977	924	0	0
667292	921	0	0
100043566	1313	0	0
100043569	894	0	0
436135	924	0	0
100042996	966	0	0
667273	888	0	0
667268	924	0	0
667262	924	0	0
667259	921	0	0
384696	924	0	0
435953	918	0	0
667240	945	0	0
435951	918	0	0
384695	924	0	0
381937	1308	0	0
670764	924	0	0
667215	924	0	0
100043013	966	0	0
621561	918	0	0
667199	924	0	0
621510	924	0	0
628475	1335	0	0
100043595	495	0	0
100043596	924	0	0
100043016	921	0	0
100043604	2403	0	0
100043019	945	0	0
100043025	918	0	0
667404	924	0	0
435940	924	0	0
545929	1726	0	0
667421	2337	0	0
100043614	924	0	0
100043029	921	0	0
620736	906	0	0
667444	894	0	0
100043033	924	0	0
100043037	966	0	0
667464	918	0	0
667469	924	0	0
667472	924	0	0
667094	921	0	0
100043625	1309	0	0
100043043	924	0	0
667485	918	0	0
81011	2439	0	0
100043051	924	0	0
100043058	966	0	0
435947	918	0	0
667504	924	0	0
667512	924	0	0
100043061	921	0	0
100043638	1313	0	0
667530	924	0	0
667543	921	0	0
100043645	1594	0	0
667551	894	0	0
100043067	924	0	0
670857	918	0	0
620758	924	0	0
100043079	945	0	0
100043083	918	0	0
667586	924	0	0
667599	924	0	0
100043665	1724	0	0
100043667	924	0	0
100043088	921	0	0
628664	1414	0	0
446099	3382	0	0
23968	3511	0	0
622032	948	0	0
100043101	930	0	0
100043103	915	0	0
546944	915	0	0
81012	1581	0	0
81010	1225	0	0
545934	942	0	0
404291	942	0	0
622222	915	0	0
546943	915	0	0
384572	930	0	0
232959	915	0	0
404286	972	0	0
100043121	655	8	10
232962	970	0	0
404289	1088	1	0
404287	918	0	0
209824	918	0	2
210135	3383	4581	4122
57745	3507	238	123
56525	3452	728	509
232966	2236	31	12
56707	7134	412	451
56869	2747	252	127
54678	2632	298	275
100503506	864	12	6
22755	3510	558	433
22719	2347	1488	1274
22756	2660	439	399
69301	886	73	63
76942	935	0	0
16534	2037	3265	2774
71997	2232	481	337
100862141	529	0	0
210145	1831	2	0
18793	1396	123	46
260299	2155	492	309
232969	1165	227	173
210146	6124	1949	1171
641361	730	2	12
22594	2155	2969	1920
101544	2741	3	6
66071	1484	2457	1666
232970	2282	43	48
72434	1629	98	51
100043706	1080	0	0
56746	1054	2	0
381959	1020	0	0
232972	1172	0	0
210155	882	0	0
68891	2714	6	6
26366	1050	115	94
232973	1095	0	0
71241	1619	0	0
20085	629	892	658
12518	1327	13	6
16801	3598	4085	3269
232974	1377	0	0
14470	875	25259	19327
232975	3895	48	14
14809	3840	295	231
232976	4236	1328	984
18987	3437	18	19
434147	1074	0	0
100503578	2069	59	44
67379	1828	666	488
210172	3352	20	13
606496	2259	2277	1779
77124	1542	56	33
13875	3503	78	69
100503597	596	56	36
71722	6102	641	625
18476	870	1044	813
623131	1293	0	0
100862187	209	0	0
330485	2298	2	6
269878	10040	1416	1095
72383	723	2	2
100503615	989	27	25
16890	3266	675	564
654804	1887	53	56
100862213	1252	10	8
232983	760	1	6
26365	3736	7986	6684
26367	3827	277	259
100862240	447	0	0
632778	910	5	10
66349	2389	1390	1072
232984	1867	72	65
12039	1773	4063	3144
27998	1031	1439	1118
320208	877	24	13
232987	1021	851	631
21803	2094	391	289
52132	2986	1930	1419
100862251	905	192	211
232989	3041	1467	1193
26362	5084	2365	1524
74134	2621	432	214
13088	1872	0	0
13089	1876	0	0
13094	1877	0	0
100312477	945	0	0
13086	1715	0	2
330490	3020	0	0
243880	3575	4	2
233001	3294	0	0
171265	960	0	0
243881	2182	4	0
13090	2695	0	0
13108	1853	0	3
13087	1715	2	3
233005	2226	0	1
13085	1667	2	2
13107	1820	0	9
384724	1512	4	9
112406	2107	5207	3902
19342	1170	2315	1840
100526505	88	26	19
12587	567	1999	803
53607	1570	1682	1303
414069	1748	42	11
100316839	120	43	47
233011	3218	485	456
100862260	1069	0	1
76889	2190	654	460
100503685	2133	9	36
18223	2733	232	181
108075	5595	1632	1226
192192	2347	904	864
80297	9085	22	11
233016	865	2135	1728
170742	1257	932	769
55942	1188	1226	857
19153	5260	63	45
233020	2415	11	2
18807	2164	10625	7680
66367	2715	697	654
11652	3241	4605	3637
73032	904	0	0
269881	3690	779	579
112415	4739	272	182
22718	4057	2050	1625
100043229	632	10	9
100862275	1050	0	4
71163	2192	72	50
22717	3796	356	352
545938	3511	218	142
73430	5158	383	341
100043771	609	74	84
338354	5511	528	398
100043772	6546	218	210
23996	1436	7655	5728
215384	7930	193	212
319482	7922	7	4
14113	1159	102	73
13549	2520	714	543
386655	1288	702	544
434156	2424	412	392
280621	1215	0	2
13389	2163	2	2
66525	1179	3563	2931
20924	3513	8187	6371
20055	615	74	89
100302567	94	4	0
101497	5052	686	587
22695	1765	1603	1183
67224	2162	567	455
54624	1953	3586	2699
233033	4391	2518	1783
63986	1111	37	43
80749	2782	115	52
70001	552	5	4
330496	582	0	0
338374	582	2	1
68416	557	8	2
233038	1531	100	97
70584	2898	2366	1500
101744	1923	954	713
233040	2075	539	429
50760	1972	463	427
24030	684	1432	1097
71984	1910	1361	1032
624918	1051	2	2
18036	1945	1451	1069
64383	1863	7789	5922
100503790	1619	9	11
320435	2873	169	115
15388	2142	10345	8732
51798	1138	9433	7091
16855	1439	384	346
100038382	2902	655	552
16858	597	11	17
60594	2828	71	53
60595	3811	45947	35398
73830	773	3556	2659
26411	2699	23	22
20190	15362	4	0
100316710	59	0	0
233046	4636	153	107
73833	1269	565	355
101809	4056	133	117
243897	2653	31	8
57296	1513	6099	4463
320225	3566	77	58
52150	4089	45	29
77254	1144	5760	4556
72275	507	547	409
20733	1460	46616	33188
68458	531	89	72
29861	2278	14	0
74206	7713	727	645
114675	8393	0	4
243900	10527	4	0
76718	3957	9	11
74352	5711	2152	1596
100316711	83	0	0
22693	2604	321	267
625349	917	2	2
233056	4525	1878	1626
233057	2764	243	277
233058	3334	594	470
22689	3529	326	389
73729	2620	60	76
72723	3711	1049	821
625421	1461	2576	1909
243905	7183	319	233
243906	3491	806	587
330502	3396	199	163
72556	1692	290	259
26466	3716	7079	5880
233060	2193	338	248
26465	2031	447	431
330503	2955	953	803
12865	366	7972	6623
12336	1430	14298	11871
66411	1173	6487	4999
69920	690	1453	1207
381867	549	0	0
233064	4744	105	51
76686	3300	112	147
233065	945	2758	2186
233066	1354	1116	861
68332	967	1285	1060
233067	2861	185	124
22177	569	861	634
23900	442	10	11
243910	2010	70	49
11803	2392	1334	1033
243911	3122	0	0
54631	5661	0	0
445267	1339	0	0
56189	1817	0	0
100504207	2648	32	55
233071	4396	421	319
333193	2466	488	333
243912	1325	899	614
75660	998	779	562
66340	651	560	413
233073	864	2800	2063
101883	1186	612	512
75410	8457	378	298
58206	1775	44	23
109637	1308	20	15
110323	505	20170	15548
14008	1048	0	0
68035	1701	3443	2697
71909	2195	498	374
74927	699	0	0
69147	610	0	0
233075	567	0	0
11944	3447	2	4
69804	868	6197	4795
791088	1276	272	190
14447	1317	20	17
282619	2286	154	107
73712	2164	0	5
64661	456	0	0
233079	2826	2	0
233080	1625	0	0
233081	903	0	0
12483	4314	12	12
17136	2427	34	27
66438	437	4	0
84506	395	0	6
100862373	558	0	0
22282	2419	384	282
100043823	3823	269	195
54135	2177	1901	1316
76415	2667	277	273
18301	1377	1536	887
57780	678	14	29
56188	712	5145	4107
243914	3444	1858	1764
17178	524	6477	4975
15451	1830	748	468
20266	1515	9994	8313
52857	2681	2745	2156
100038516	1134	0	0
57426	419	0	0
381970	512	0	0
100043326	339	0	0
384585	419	0	0
100503242	342	0	0
100043836	517	0	0
626305	414	0	0
100862361	441	0	0
384594	468	0	0
624584	327	0	0
100043355	282	0	0
100043842	339	0	0
668379	495	0	0
668381	282	0	0
384589	404	0	0
100861685	441	0	0
270499	468	0	0
624439	497	0	0
100043376	282	0	0
668411	468	0	0
668526	497	0	0
100043388	282	0	0
546954	468	0	0
100043856	339	0	0
545947	527	0	0
434676	282	0	0
494519	520	0	0
545948	414	0	0
626970	339	0	0
353109	516	0	0
233090	503	0	0
100043860	400	0	0
110187	529	0	0
233099	567	0	0
11354	409	0	0
100043868	491	0	0
101543	1958	462	226
50995	2524	5106	4111
68079	1283	1186	902
14751	2856	21408	15714
100126229	4184	34	71
233103	5808	1596	1388
100861829	1081	0	0
67070	2724	5949	4734
233107	2413	138	107
68947	2397	88	97
18624	1853	7418	5648
12611	4702	3009	2398
12606	2636	55	28
53896	1950	502	342
435965	3938	775	412
384605	2083	8	18
67471	3057	996	795
52428	3439	2093	1303
101831	1788	483	262
72140	2567	781	708
30962	1984	12	22
71981	1621	206	162
110959	1922	2574	2010
243923	6590	8	6
245886	4953	3785	3179
56330	642	338	299
233115	7671	575	429
668501	6690	615	468
100861838	540	0	0
78547	696	44	17
100043872	707	4	0
243931	5002	59	31
243937	4411	305	194
67641	1288	6	2
19777	3451	4205	3464
12447	1956	88	30
72244	3454	2070	1511
72287	1559	2132	1713
66161	1214	740	564
627975	2595	0	1
625594	2577	0	0
434171	3441	0	0
100043467	2583	0	0
546957	3587	0	0
100861663	2583	0	0
100861861	2966	0	0
100861679	2595	0	0
100861686	2577	0	0
100861694	2171	0	0
100861705	3508	0	0
628058	5136	0	0
100038967	2568	0	0
620018	2583	0	0
100038914	2966	0	0
668618	1842	0	0
330513	3047	0	0
